N1,N2,N3,N4,N5,userLevelByHuman
0.0,0.001,0.001,0.0,0.499,3
0.0,0.0,0.0,0.702,0.001,3
0.0,0.0,0.0,0.0,0.199,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.252,3
0.0,0.001,0.0,0.0,0.501,3
0.0,0.001,0.0,0.0,0.3,3
0.0,0.0,0.001,0.0,0.2,3
0.0,0.0,0.001,0.0,0.45,3
0.0,0.0,0.0,0.001,0.45,3
0.0,0.0,0.0,0.001,0.549,3
0.0,0.001,0.0,0.7,0.001,3
0.0,0.0,0.0,0.0,0.469,3
0.001,0.0,0.0,0.0,0.4,3
0.0,0.001,0.0,0.0,0.401,3
0.0,0.0,0.0,0.001,0.35,3
0.0,0.0,0.001,0.0,0.47,3
0.0,0.0,0.001,0.0,0.45,3
0.0,0.0,0.0,0.001,0.4,3
0.0,0.0,0.001,0.0,0.199,3
0.0,0.0,0.0,0.0,0.3,3
0.001,0.0,0.0,0.001,0.5,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.5,1.0,0.0,0.001,3
0.0,0.0,0.001,0.7,0.0,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.001,0.499,3
0.0,0.0,0.001,0.6,0.25,3
0.002,0.5,1.0,0.001,0.001,3
0.0,0.0,0.0,0.702,0.0,3
0.0,0.0,0.001,0.0,0.5,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.001,0.001,0.0,0.3,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.001,0.001,0.001,0.499,3
0.001,0.001,0.0,0.0,0.5,3
0.001,0.501,1.0,0.0,0.001,3
0.0,0.0,0.0,0.001,0.45,3
0.0,0.001,0.0,0.0,0.451,3
0.0,0.0,0.0,0.699,0.001,3
0.0,0.0,0.149,0.5,0.0,3
0.0,0.001,0.001,0.0,0.5,3
0.001,0.0,0.0,0.001,0.501,3
0.001,0.001,0.0,0.001,0.5,3
0.003,0.0,0.0,0.0,0.252,3
0.0,0.401,0.0,0.6,0.0,3
0.002,0.0,0.3,0.7,0.0,3
0.001,0.0,0.001,0.001,0.5,3
0.001,0.0,0.0,0.599,0.25,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.001,0.3,0.699,0.0,3
0.001,0.0,0.002,0.0,0.5,3
0.001,0.0,0.0,0.001,0.45,3
0.001,0.001,0.001,0.6,0.249,3
0.001,0.0,0.0,0.0,0.4,3
0.0,0.501,1.001,0.0,0.001,3
0.0,0.0,0.001,0.0,0.3,3
0.001,0.001,0.001,0.6,0.25,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.001,0.398,3
0.0,0.0,0.0,0.001,0.3,3
0.004,0.5,1.0,0.001,0.001,3
0.0,0.0,0.0,0.0,0.469,3
0.0,0.0,0.0,0.701,0.001,3
0.0,0.0,0.001,0.0,0.401,3
0.0,0.001,0.002,0.0,0.5,3
0.003,0.0,0.3,0.7,0.0,3
0.002,0.5,1.0,0.0,0.002,3
0.002,0.0,0.0,0.599,0.25,3
0.001,0.0,0.0,0.0,0.5,3
0.001,0.001,0.0,0.001,0.5,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.001,0.001,0.0,0.299,3
0.001,0.001,0.0,0.0,0.5,3
0.001,0.0,0.001,0.001,0.5,3
0.0,0.001,0.0,0.0,0.45,3
0.0,0.0,0.0,0.002,0.299,3
0.002,0.0,0.001,0.6,0.249,3
0.0,0.0,0.0,0.001,0.351,3
0.002,0.001,0.0,0.001,0.5,3
0.0,0.001,0.0,0.0,0.4,3
0.0,0.0,0.299,0.7,0.001,3
0.0,0.001,0.001,0.0,0.3,3
0.0,0.0,0.0,0.001,0.499,3
0.0,0.0,0.001,0.001,0.499,3
0.0,0.001,0.0,0.0,0.4,3
0.001,0.0,0.0,0.001,0.5,3
0.002,0.5,1.0,0.0,0.003,3
0.0,0.0,0.0,0.0,0.5,3
0.001,0.001,0.0,0.0,0.4,3
0.0,0.001,0.001,0.0,0.471,3
0.0,0.0,0.001,0.001,0.499,3
0.0,0.501,1.0,0.001,0.001,3
0.0,0.0,0.001,0.701,0.0,3
0.0,0.0,0.0,0.001,0.499,3
0.0,0.001,0.001,0.0,0.5,3
0.001,0.0,0.0,0.701,0.001,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.001,0.002,0.5,3
0.004,0.501,1.0,0.001,0.001,3
0.002,0.0,0.0,0.0,0.451,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.001,0.001,0.0,0.4,3
0.001,0.002,0.001,0.6,0.25,3
0.0,0.501,1.0,0.0,0.002,3
0.001,0.001,0.001,0.0,0.5,3
0.0,0.001,0.002,0.0,0.499,3
0.0,0.0,0.001,0.001,0.299,3
0.001,0.0,0.002,0.0,0.5,3
0.001,0.0,0.0,0.7,0.0,3
0.001,0.0,0.0,0.0,0.401,3
0.0,0.001,0.001,0.0,0.401,3
0.0,0.0,0.001,0.0,0.45,3
0.0,0.001,0.001,0.0,0.451,3
0.0,0.0,0.0,0.0,0.401,3
0.002,0.0,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.3,3
0.001,0.001,0.0,0.001,0.5,3
0.0,0.0,0.001,0.001,0.45,3
0.001,0.001,0.0,0.7,0.001,3
0.001,0.0,0.0,0.0,0.499,3
0.001,0.001,0.001,0.0,0.499,3
0.001,0.0,0.0,0.0,0.452,3
0.001,0.0,0.0,0.0,0.501,3
0.001,0.001,0.0,0.0,0.3,3
0.001,0.001,0.0,0.001,0.5,3
0.0,0.0,0.0,0.701,0.0,3
0.0,0.0,0.001,0.0,0.471,3
0.001,0.001,0.0,0.001,0.45,3
0.0,0.0,0.001,0.702,0.0,3
0.0,0.0,0.0,0.701,0.001,3
0.0,0.0,0.299,0.699,0.001,3
0.0,0.001,0.0,0.0,0.47,3
0.001,0.0,0.002,0.001,0.5,3
0.001,0.001,0.0,0.0,0.4,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.251,3
0.0,0.001,0.0,0.0,0.449,3
0.001,0.0,0.0,0.0,0.45,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.001,0.3,3
0.001,0.001,0.001,0.0,0.45,3
0.0,0.0,0.0,0.002,0.499,3
0.0,0.001,0.001,0.001,0.47,3
0.0,0.0,0.0,0.002,0.5,3
0.0,0.001,0.001,0.001,0.5,3
0.001,0.5,1.0,0.0,0.0,3
0.0,0.001,0.001,0.0,0.451,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.001,0.0,0.0,0.3,3
0.0,0.0,0.0,0.702,0.001,3
0.0,0.0,0.002,0.6,0.25,3
0.001,0.001,0.0,0.001,0.4,3
0.0,0.401,0.0,0.6,0.0,3
0.001,0.0,0.0,0.0,0.469,3
0.0,0.001,0.0,0.001,0.45,3
0.0,0.0,0.0,0.001,0.4,3
0.0,0.0,0.001,0.599,0.25,3
0.001,0.0,0.001,0.599,0.25,3
0.0,0.001,0.0,0.001,0.45,3
0.001,0.0,0.0,0.001,0.401,3
0.0,0.0,0.002,0.7,0.0,3
0.001,0.002,0.0,0.001,0.5,3
0.0,0.0,0.0,0.002,0.3,3
0.0,0.0,0.0,0.001,0.5,3
0.001,0.0,0.001,0.0,0.5,3
0.0,0.0,0.002,0.001,0.398,3
0.0,0.001,0.0,0.701,0.001,3
0.0,0.0,0.001,0.701,0.001,3
0.0,0.0,0.001,0.0,0.5,3
0.0,0.0,0.0,0.0,0.471,3
0.002,0.0,0.0,0.62,0.0,3
0.004,0.501,1.0,0.002,0.001,3
0.0,0.0,0.0,0.701,0.0,3
0.001,0.0,0.0,0.002,0.3,3
0.0,0.0,0.001,0.0,0.349,3
0.0,0.0,0.002,0.0,0.5,3
0.0,0.001,0.299,0.7,0.001,3
0.001,0.0,0.001,0.701,0.001,3
0.001,0.001,0.0,0.6,0.25,3
0.0,0.0,0.001,0.001,0.349,3
0.001,0.001,0.0,0.0,0.449,3
0.001,0.0,0.0,0.0,0.449,3
0.001,0.001,0.0,0.0,0.249,3
0.003,0.501,1.0,0.0,0.001,3
0.002,0.001,0.0,0.001,0.501,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.251,3
0.002,0.001,0.001,0.6,0.249,3
0.0,0.0,0.0,0.002,0.549,3
0.0,0.001,0.001,0.0,0.469,3
0.001,0.001,0.001,0.0,0.4,3
0.001,0.001,0.0,0.0,0.4,3
0.0,0.001,0.0,0.001,0.5,3
0.001,0.001,0.0,0.0,0.45,3
0.001,0.501,1.0,0.0,0.001,3
0.001,0.001,0.0,0.001,0.499,3
0.001,0.001,0.0,0.0,0.501,3
0.0,0.0,0.0,0.001,0.401,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.0,0.0,0.001,0.3,3
0.0,0.001,0.0,0.0,0.4,3
0.0,0.0,0.0,0.002,0.3,3
0.001,0.0,0.001,0.0,0.5,3
0.0,0.001,0.001,0.6,0.25,3
0.001,0.0,0.001,0.701,0.0,3
0.0,0.0,0.0,0.001,0.252,3
0.001,0.5,0.999,0.0,0.001,3
0.001,0.001,0.0,0.7,0.0,3
0.002,0.0,0.0,0.001,0.5,3
0.0,0.0,0.0,0.001,0.5,3
0.001,0.0,0.3,0.7,0.0,3
0.002,0.5,1.0,0.001,0.0,3
0.0,0.001,0.149,0.5,0.0,3
0.0,0.0,0.0,0.001,0.401,3
0.0,0.001,0.0,0.001,0.45,3
0.0,0.001,0.001,0.0,0.449,3
0.001,0.0,0.001,0.0,0.451,3
0.0,0.0,0.001,0.0,0.471,3
0.0,0.0,0.001,0.0,0.45,3
0.002,0.0,0.001,0.701,0.001,3
0.0,0.001,0.001,0.0,0.47,3
0.001,0.001,0.0,0.001,0.45,3
0.0,0.0,0.001,0.598,0.25,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.001,0.001,0.701,0.001,3
0.0,0.001,0.001,0.7,0.0,3
0.0,0.0,0.0,0.003,0.549,3
0.002,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.702,0.001,3
0.0,0.001,0.001,0.0,0.5,3
0.001,0.0,0.0,0.598,0.25,3
0.001,0.001,0.001,0.001,0.5,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.0,0.0,0.0,0.449,3
0.001,0.0,0.0,0.0,0.4,3
0.0,0.001,0.001,0.0,0.471,3
0.002,0.0,0.0,0.001,0.401,3
0.001,0.0,0.0,0.001,0.5,3
0.002,0.499,1.0,0.0,0.002,3
0.0,0.0,0.0,0.001,0.45,3
0.0,0.0,0.0,0.001,0.3,3
0.001,0.001,0.0,0.0,0.5,3
0.002,0.0,0.0,0.0,0.501,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.001,0.349,3
0.0,0.0,0.001,0.002,0.501,3
0.0,0.0,0.0,0.001,0.3,3
0.001,0.0,0.0,0.701,0.0,3
0.0,0.001,0.001,0.0,0.5,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.001,0.0,0.0,0.5,3
0.001,0.0,0.001,0.0,0.2,3
0.001,0.001,0.0,0.7,0.001,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.002,0.55,3
0.0,0.0,0.0,0.0,0.471,3
0.0,0.001,0.0,0.0,0.402,3
0.001,0.0,0.002,0.001,0.5,3
0.001,0.0,0.001,0.0,0.469,3
0.001,0.0,0.0,0.001,0.451,3
0.0,0.0,0.002,0.701,0.0,3
0.001,0.0,0.001,0.001,0.5,3
0.0,0.001,0.3,0.7,0.0,3
0.0,0.0,0.0,0.001,0.5,3
0.001,0.0,0.0,0.0,0.401,3
0.0,0.0,0.0,0.001,0.45,3
0.001,0.0,0.0,0.0,0.401,3
0.001,0.001,0.0,0.0,0.45,3
0.001,0.5,1.001,0.0,0.001,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.0,0.001,0.001,0.499,3
0.0,0.001,0.0,0.0,0.401,3
0.0,0.0,0.0,0.0,0.46799999999999997,3
0.0,0.0,0.0,0.002,0.499,3
0.0,0.0,0.3,0.699,0.002,3
0.0,0.001,0.001,0.001,0.3,3
0.002,0.0,0.0,0.0,0.5,3
0.001,0.0,0.001,0.001,0.5,3
0.0,0.001,0.0,0.0,0.449,3
0.002,0.499,0.999,0.0,0.002,3
0.001,0.0,0.0,0.0,0.4,3
0.001,0.001,0.001,0.0,0.3,3
0.001,0.0,0.0,0.001,0.499,3
0.0,0.0,0.0,0.0,0.4,3
0.001,0.001,0.0,0.0,0.4,3
0.001,0.001,0.0,0.0,0.47,3
0.001,0.0,0.0,0.002,0.301,3
0.0,0.001,0.0,0.701,0.001,3
0.002,0.5,1.0,0.001,0.0,3
0.0,0.001,0.001,0.001,0.5,3
0.0,0.001,0.002,0.0,0.471,3
0.0,0.0,0.0,0.002,0.45,3
0.0,0.001,0.0,0.7,0.0,3
0.001,0.001,0.001,0.001,0.499,3
0.001,0.0,0.001,0.701,0.001,3
0.0,0.0,0.001,0.001,0.45,3
0.0,0.002,0.0,0.001,0.45,3
0.0,0.001,0.0,0.701,0.001,3
0.001,0.0,0.0,0.0,0.4,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.501,1.0,0.0,0.002,3
0.0,0.501,1.0019999999999998,0.0,0.001,3
0.0,0.0,0.001,0.002,0.349,3
0.003,0.501,0.999,0.0,0.001,3
0.0,0.001,0.001,0.0,0.3,3
0.0,0.002,0.001,0.0,0.3,3
0.001,0.001,0.0,0.0,0.45,3
0.001,0.001,0.0,0.0,0.251,3
0.0,0.0,0.0,0.0,0.451,3
0.0,0.0,0.0,0.7,0.001,3
0.001,0.0,0.3,0.7,0.0,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.0,0.002,0.0,0.5,3
0.001,0.001,0.0,0.001,0.499,3
0.001,0.0,0.001,0.0,0.4,3
0.0,0.0,0.001,0.001,0.45,3
0.001,0.0,0.0,0.0,0.501,3
0.001,0.001,0.0,0.001,0.4,3
0.0,0.001,0.001,0.001,0.299,3
0.001,0.001,0.149,0.5,0.0,3
0.002,0.0,0.0,0.6,0.249,3
0.001,0.0,0.002,0.6,0.25,3
0.0,0.0,0.0,0.002,0.45,3
0.001,0.001,0.0,0.0,0.448,3
0.0,0.0,0.0,0.0,0.452,3
0.001,0.0,0.001,0.0,0.46799999999999997,3
0.001,0.5,0.998,0.0,0.001,3
0.0,0.001,0.001,0.001,0.47,3
0.0,0.0,0.0,0.0,0.299,3
0.0,0.0,0.001,0.0,0.301,3
0.0,0.001,0.0,0.001,0.3,3
0.001,0.001,0.001,0.0,0.45,3
0.0,0.0,0.001,0.001,0.45,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.001,0.001,0.001,0.399,3
0.001,0.0,0.001,0.001,0.451,3
0.001,0.0,0.0,0.0,0.252,3
0.0,0.001,0.3,0.699,0.0,3
0.0,0.001,0.3,0.7,0.001,3
0.0,0.0,0.0,0.0,0.399,3
0.0,0.001,0.0,0.7,0.001,3
0.001,0.0,0.001,0.001,0.499,3
0.0,0.0,0.0,0.7,0.001,3
0.0,0.001,0.0,0.0,0.449,3
0.001,0.0,0.001,0.001,0.5,3
0.001,0.0,0.0,0.001,0.45,3
0.0,0.001,0.001,0.001,0.5,3
0.0,0.0,0.001,0.0,0.2,3
0.0,0.0,0.0,0.0,0.451,3
0.001,0.001,0.001,0.0,0.448,3
0.002,0.0,0.0,0.001,0.499,3
0.003,0.501,1.0,0.0,0.0,3
0.0,0.001,0.3,0.7,0.002,3
0.001,0.0,0.0,0.002,0.299,3
0.004,0.501,0.999,0.0,0.001,3
0.001,0.0,0.0,0.001,0.252,3
0.0,0.0,0.0,0.001,0.349,3
0.001,0.0,0.0,0.0,0.399,3
0.001,0.0,0.0,0.0,0.499,3
0.001,0.499,1.0,0.0,0.0,3
0.0,0.001,0.001,0.001,0.4,3
0.001,0.0,0.001,0.002,0.349,3
0.003,0.0,0.0,0.0,0.5,3
0.001,0.0,0.0,0.7,0.0,3
0.001,0.001,0.0,0.0,0.4,3
0.001,0.0,0.001,0.0,0.45,3
0.001,0.0,0.001,0.0,0.2,3
0.001,0.0,0.0,0.0,0.499,3
0.001,0.001,0.001,0.0,0.45,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.0,0.002,0.0,0.47,3
0.002,0.5,1.0,0.001,0.001,3
0.0,0.0,0.299,0.7,0.001,3
0.001,0.0,0.0,0.001,0.4,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.001,0.001,0.0,0.499,3
0.0,0.001,0.001,0.701,0.001,3
0.004,0.502,0.999,0.0,0.001,3
0.0,0.0,0.001,0.0,0.471,3
0.0,0.001,0.0,0.0,0.449,3
0.002,0.0,0.0,0.001,0.45,3
0.001,0.0,0.001,0.6,0.249,3
0.002,0.001,0.001,0.001,0.5,3
0.004,0.501,0.999,0.0,0.0,3
0.001,0.0,0.0,0.0,0.498,3
0.0,0.001,0.002,0.0,0.499,3
0.0,0.001,0.001,0.0,0.452,3
0.0,0.0,0.0,0.0,0.45,3
0.001,0.001,0.0,0.001,0.448,3
0.001,0.001,0.0,0.0,0.251,3
0.0,0.501,0.999,0.001,0.001,3
0.0,0.002,0.0,0.0,0.5,3
0.0,0.001,0.001,0.0,0.4,3
0.0,0.0,0.001,0.001,0.45,3
0.0,0.001,0.001,0.7,0.001,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.001,0.001,0.3,3
0.0,0.001,0.0,0.001,0.401,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.001,0.0,0.4,3
0.0,0.001,0.0,0.0,0.499,3
0.0,0.001,0.001,0.0,0.499,3
0.001,0.001,0.001,0.601,0.249,3
0.001,0.001,0.001,0.001,0.45,3
0.001,0.001,0.001,0.001,0.5,3
0.001,0.001,0.001,0.6,0.249,3
0.003,0.0,0.001,0.701,0.001,3
0.001,0.0,0.001,0.0,0.4,3
0.0,0.0,0.001,0.0,0.47,3
0.0,0.002,0.001,0.0,0.5,3
0.0,0.002,0.001,0.0,0.5,3
0.002,0.499,1.0,0.001,0.002,3
0.001,0.0,0.0,0.002,0.45,3
0.0,0.0,0.149,0.5,0.001,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.0,0.001,0.001,0.471,3
0.001,0.0,0.001,0.0,0.499,3
0.0,0.001,0.002,0.0,0.451,3
0.0,0.0,0.0,0.699,0.001,3
0.0,0.001,0.001,0.001,0.399,3
0.0,0.0,0.3,0.699,0.0,3
0.0,0.0,0.001,0.6,0.251,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.4,3
0.001,0.0,0.0,0.0,0.25,3
0.003,0.5,1.0,0.0,0.0,3
0.001,0.0,0.001,0.001,0.399,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.001,0.3,0.698,0.0,3
0.0,0.0,0.001,0.001,0.3,3
0.001,0.0,0.001,0.701,0.001,3
0.0,0.0,0.001,0.001,0.499,3
0.001,0.001,0.0,0.0,0.5,3
0.003,0.501,1.0,0.0,0.001,3
0.001,0.001,0.0,0.0,0.499,3
0.001,0.001,0.0,0.0,0.4,3
0.001,0.501,1.0,0.001,0.001,3
0.0,0.0,0.0,0.0,0.449,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.001,0.001,0.001,0.401,3
0.0,0.0,0.0,0.001,0.499,3
0.001,0.0,0.0,0.001,0.498,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.002,0.0,0.5,3
0.002,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.3,3
0.0,0.001,0.0,0.001,0.401,3
0.001,0.001,0.001,0.0,0.46799999999999997,3
0.001,0.002,0.001,0.0,0.3,3
0.0,0.0,0.0,0.6,0.251,3
0.002,0.0,0.0,0.0,0.55,3
0.0,0.0,0.0,0.702,0.001,3
0.0,0.001,0.0,0.001,0.45,3
0.0,0.0,0.001,0.001,0.5,3
0.0,0.001,0.0,0.0,0.501,3
0.002,0.0,0.0,0.001,0.402,3
0.001,0.001,0.0,0.001,0.45,3
0.002,0.001,0.001,0.001,0.501,3
0.0,0.0,0.0,0.001,0.4,3
0.001,0.001,0.0,0.7,0.0,3
0.0,0.0,0.002,0.001,0.47,3
0.0,0.0,0.001,0.702,0.001,3
0.0,0.001,0.0,0.001,0.448,3
0.0,0.501,1.0019999999999998,0.001,0.001,3
0.001,0.0,0.0,0.002,0.3,3
0.001,0.001,0.0,0.001,0.4,3
0.002,0.0,0.0,0.0,0.501,3
0.001,0.0,0.002,0.0,0.45,3
0.0,0.001,0.001,0.001,0.299,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.001,0.0,0.0,0.25,3
0.0,0.0,0.3,0.7,0.001,3
0.0,0.501,1.0029999999999997,0.001,0.001,3
0.0,0.0,0.15,0.5,0.001,3
0.0,0.001,0.0,0.0,0.449,3
0.0,0.0,0.3,0.7,0.001,3
0.0,0.0,0.0,0.001,0.4,3
0.0,0.002,0.0,0.0,0.449,3
0.0,0.0,0.0,0.001,0.45,3
0.001,0.0,0.002,0.0,0.499,3
0.001,0.0,0.0,0.001,0.499,3
0.0,0.001,0.0,0.002,0.45,3
0.003,0.5,1.0,0.001,0.001,3
0.001,0.001,0.001,0.7,0.0,3
0.0,0.0,0.0,0.001,0.349,3
0.0,0.0,0.3,0.7,0.0,3
0.0,0.001,0.001,0.001,0.469,3
0.001,0.5,1.0019999999999998,0.0,0.001,3
0.001,0.0,0.0,0.0,0.25,3
0.002,0.0,0.0,0.0,0.452,3
0.0,0.001,0.0,0.0,0.45,3
0.0,0.0,0.0,0.001,0.498,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.002,0.0,0.001,0.5,3
0.0,0.001,0.001,0.001,0.4,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.002,0.0,0.47,3
0.0,0.0,0.001,0.001,0.4,3
0.0,0.001,0.0,0.001,0.3,3
0.0,0.0,0.0,0.0,0.4,3
0.001,0.0,0.001,0.0,0.35,3
0.003,0.0,0.001,0.701,0.001,3
0.0,0.001,0.001,0.0,0.401,3
0.0,0.0,0.0,0.0,0.399,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.0,0.002,0.0,0.5,3
0.004,0.5,1.0,0.001,0.001,3
0.002,0.5,1.0,0.001,0.002,3
0.0,0.001,0.001,0.001,0.5,3
0.0,0.0,0.001,0.0,0.471,3
0.001,0.001,0.149,0.5,0.001,3
0.001,0.001,0.0,0.601,0.25,3
0.001,0.5,1.0,0.001,0.0,3
0.001,0.5,1.001,0.0,0.002,3
0.002,0.0,0.001,0.001,0.5,3
0.0,0.0,0.001,0.702,0.001,3
0.0,0.0,0.0,0.0,0.4,3
0.001,0.002,0.0,0.0,0.4,3
0.0,0.0,0.001,0.0,0.4,3
0.002,0.001,0.0,0.0,0.5,3
0.001,0.001,0.0,0.0,0.5,3
0.001,0.001,0.0,0.001,0.401,3
0.001,0.0,0.0,0.001,0.399,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.0,0.3,0.7,0.0,3
0.0,0.001,0.002,0.0,0.47,3
0.0,0.0,0.001,0.0,0.45,3
0.001,0.002,0.0,0.001,0.5,3
0.0,0.0,0.0,0.001,0.251,3
0.001,0.001,0.001,0.0,0.3,3
0.001,0.0,0.001,0.001,0.471,3
0.001,0.0,0.001,0.001,0.399,3
0.0,0.002,0.0,0.7,0.0,3
0.002,0.0,0.001,0.001,0.401,3
0.001,0.001,0.0,0.0,0.448,3
0.0,0.0,0.001,0.0,0.401,3
0.002,0.5,1.0,0.001,0.002,3
0.0,0.0,0.0,0.0,0.398,3
0.0,0.001,0.001,0.001,0.401,3
0.0,0.0,0.001,0.001,0.471,3
0.0,0.0,0.001,0.702,0.001,3
0.001,0.0,0.0,0.0,0.45,3
0.002,0.0,0.001,0.0,0.45,3
0.001,0.0,0.001,0.0,0.45,3
0.004,0.5,1.0,0.002,0.001,3
0.0,0.0,0.001,0.0,0.452,3
0.0,0.001,0.0,0.7,0.001,3
0.0,0.0,0.0,0.001,0.499,3
0.0,0.0,0.001,0.001,0.45,3
0.001,0.0,0.0,0.702,0.001,3
0.001,0.0,0.001,0.001,0.499,3
0.001,0.001,0.001,0.002,0.499,3
0.0,0.001,0.002,0.0,0.45,3
0.0,0.0,0.001,0.701,0.0,3
0.0,0.0,0.001,0.0,0.4,3
0.004,0.5,1.0,0.002,0.001,3
0.0,0.001,0.001,0.0,0.471,3
0.001,0.0,0.002,0.6,0.249,3
0.0,0.001,0.001,0.0,0.47,3
0.0,0.0,0.0,0.001,0.451,3
0.0,0.001,0.001,0.001,0.5,3
0.001,0.0,0.0,0.001,0.3,3
0.0,0.0,0.0,0.0,0.401,3
0.0,0.502,1.0,0.0,0.001,3
0.0,0.0,0.001,0.001,0.348,3
0.0,0.002,0.001,0.0,0.451,3
0.0,0.0,0.001,0.002,0.499,3
0.0,0.0,0.0,0.001,0.25,3
0.001,0.001,0.0,0.0,0.501,3
0.0,0.0,0.001,0.001,0.5,3
0.0,0.0,0.0,0.001,0.35,3
0.0,0.0,0.0,0.001,0.3,3
0.001,0.001,0.001,0.599,0.249,3
0.001,0.001,0.001,0.001,0.4,3
0.0,0.0,0.001,0.001,0.299,3
0.0,0.002,0.0,0.0,0.45,3
0.001,0.001,0.0,0.001,0.251,3
0.0,0.0,0.001,0.001,0.3,3
0.001,0.001,0.0,0.001,0.399,3
0.001,0.001,0.0,0.0,0.401,3
0.0,0.0,0.0,0.001,0.45,3
0.001,0.002,0.0,0.0,0.251,3
0.0,0.001,0.3,0.698,0.001,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.0,0.001,0.001,0.5,3
0.001,0.0,0.001,0.0,0.47,3
0.001,0.0,0.001,0.001,0.47,3
0.0,0.0,0.0,0.698,0.001,3
0.001,0.0,0.001,0.001,0.45,3
0.0,0.0,0.003,0.0,0.5,3
0.001,0.001,0.149,0.501,0.001,3
0.002,0.001,0.0,0.0,0.449,3
0.001,0.0,0.0,0.001,0.45,3
0.0,0.501,1.001,0.0,0.002,3
0.0,0.0,0.001,0.001,0.401,3
0.001,0.0,0.001,0.001,0.4,3
0.0,0.0,0.0,0.0,0.399,3
0.0,0.001,0.001,0.0,0.3,3
0.0,0.0,0.0,0.0,0.3,3
0.002,0.001,0.0,0.001,0.5,3
0.0,0.0,0.0,0.0,0.499,3
0.001,0.001,0.002,0.0,0.499,3
0.0,0.5,0.999,0.0,0.001,3
0.001,0.001,0.0,0.0,0.5,3
0.001,0.001,0.0,0.0,0.25,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.002,0.001,0.5,3
0.0,0.0,0.0,0.62,0.001,3
0.001,0.002,0.0,0.0,0.4,3
0.0,0.0,0.001,0.001,0.349,3
0.001,0.001,0.0,0.002,0.4,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.001,0.001,0.001,0.449,3
0.0,0.001,0.002,0.0,0.47,3
0.0,0.001,0.0,0.0,0.5,3
0.003,0.501,1.001,0.0,0.0,3
0.0,0.001,0.301,0.698,0.0,3
0.001,0.0,0.001,0.001,0.499,3
0.001,0.0,0.0,0.001,0.499,3
0.002,0.0,0.0,0.001,0.45,3
0.0,0.001,0.001,0.701,0.002,3
0.0,0.0,0.002,0.001,0.5,3
0.0,0.001,0.001,0.0,0.45,3
0.001,0.002,0.0,0.0,0.448,3
0.001,0.002,0.0,0.001,0.5,3
0.0,0.001,0.001,0.0,0.499,3
0.001,0.0,0.001,0.0,0.5,3
0.0,0.0,0.001,0.0,0.3,3
0.001,0.001,0.001,0.0,0.5,3
0.0,0.001,0.0,0.001,0.4,3
0.0,0.002,0.002,0.0,0.45,3
